FY Start Date,FY End Date,Category,Subcategory,Pct Value,Num Value,Geocoded Census Tract,FID,Tract CE,GEO ID,Latitude,Longitude,GEO ID Data,Shape Area,Shape Length
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,6,0.51,,"MULTIPOLYGON (((-85.748055271614 42.986716191823, -85.748033271168 42.988487191343, -85.748029271306 42.988690192004, -85.748040270825 42.988938191753, -85.748038271584 42.98920019192, -85.747305271551 42.989187191973, -85.747029270772 42.98916219213, -85.74702527061 42.989495193009, -85.747042271454 42.989849192128, -85.747073270934 42.990093192144, -85.747197271716 42.993383192427, -85.747198272614 42.993753192267, -85.746723271754 42.993719192833, -85.7460872719 42.993688193173, -85.745064271442 42.993690192371, -85.743647271205 42.993579192675, -85.743625270807 42.993626193233, -85.743574270546 42.99365019222, -85.743512270418 42.993654193161, -85.743406270227 42.993654192609, -85.743158270763 42.993645193004, -85.742568270289 42.993636192679, -85.742307270125 42.993682193077, -85.742218270153 42.993685193661, -85.741652270166 42.993697193181, -85.741904270639 42.995925193729, -85.741973271389 42.996961194375, -85.738303270269 42.99720819352, -85.737489268493 42.997263193505, -85.737212269094 42.997282193481, -85.737600269191 43.000144194357, -85.736717268789 42.998774194854, -85.736684268822 42.998814194561, -85.736349268765 42.998992194675, -85.735996268788 42.99916019421, -85.735948269048 42.999187194348, -85.735599268957 42.999431194752, -85.735490268473 42.999735194278, -85.735515269583 43.000015194682, -85.735674269601 43.000261193945, -85.735704269487 43.000432194978, -85.735703269041 43.000729194556, -85.735718268219 43.001092195063, -85.735808268973 43.00113619498, -85.735777268576 43.001328194586, -85.735485268721 43.001443195233, -85.735345268468 43.001663195323, -85.735136268222 43.001825195034, -85.734919268059 43.001916195474, -85.73471926845 43.002097194241, -85.734411269083 43.002295195235, -85.734164268736 43.002366195041, -85.733609267927 43.002432194958, -85.732559267401 43.002772195605, -85.732244268079 43.002788195524, -85.731854268187 43.002832195873, -85.731584267548 43.002831195507, -85.73112726758 43.002738194967, -85.730662267696 43.002792195848, -85.730354267706 43.002786195552, -85.730039266505 43.002891196087, -85.729867267502 43.003017194968, -85.729559267798 43.003220195801, -85.729319266407 43.003209195398, -85.72913926701 43.003291195438, -85.728974266961 43.003275195104, -85.727946266541 43.00262819568, -85.727613266468 43.002419195121, -85.727543266376 43.001605196076, -85.727871266628 43.001186194703, -85.72792326615 43.001120195167, -85.727908267073 43.000935194897, -85.727895266046 43.000780194829, -85.727889267449 43.000711194879, -85.727882267107 43.000585194943, -85.726728265871 43.000587195527, -85.725476265546 43.000590195176, -85.723500265722 43.00059419514, -85.722612265036 43.000597194808, -85.722400264745 43.00059919488, -85.719976263438 43.000625195857, -85.719956265006 43.000626195311, -85.71806126397 43.0005041957, -85.71757526372 43.000492195749, -85.712790262516 43.000378194976, -85.712785261545 43.000178195874, -85.712780261065 42.999993195624, -85.712711262123 42.998663195534, -85.712244261665 42.998653195654, -85.710157260587 42.99860819505, -85.710159261007 42.998445196396, -85.710166260914 42.997995196196, -85.708005260166 42.997953196048, -85.707964260044 42.996807195924, -85.707928260267 42.995528195543, -85.707913259776 42.995038194604, -85.707890260168 42.993167194443, -85.707819259162 42.991505194247, -85.70779125894 42.990590193879, -85.707738258733 42.988909194742, -85.707718259492 42.988134193491, -85.707718259385 42.987480193645, -85.707777258597 42.986753194086, -85.707803259405 42.98661519351, -85.707837258735 42.986519193336, -85.707928258742 42.986367193768, -85.708034259379 42.986251193725, -85.707860259669 42.986109193123, -85.707617258772 42.985923194273, -85.708769258761 42.98595419325, -85.709244259252 42.985963194154, -85.709424260101 42.985964193625, -85.710822260656 42.985972193543, -85.711596259443 42.985971193357, -85.711862260381 42.985977193726, -85.713503260995 42.985989193232, -85.715214261723 42.986000193905, -85.715400261155 42.986001193584, -85.716249262248 42.986009192649, -85.717379261906 42.986011192806, -85.717792261468 42.986017193592, -85.719794263056 42.986049192605, -85.72051126253 42.986061193667, -85.72140526275 42.98606919321, -85.721787264052 42.986069192964, -85.724058263369 42.986092193223, -85.724660263416 42.986098192639, -85.724733264398 42.986099192717, -85.727095264733 42.986132192416, -85.729230265098 42.986174193029, -85.729666266108 42.986177192913, -85.731167266958 42.9862111921, -85.732394266244 42.986235192991, -85.732829266308 42.986244191824, -85.733671266217 42.986260191835, -85.734579267027 42.986281192123, -85.735376267471 42.986298191808, -85.737057268585 42.986335192785, -85.738299267793 42.986370192199, -85.739903268964 42.986407191971, -85.740606269346 42.986421191604, -85.741443268988 42.986445192356, -85.742534269882 42.986464192194, -85.743047269135 42.986471191804, -85.743618269821 42.986481191313, -85.744707269683 42.98649419096, -85.745506270709 42.986503192058, -85.745790270541 42.986506191804, -85.746937270617 42.98652619145, -85.747086270236 42.986525191976, -85.748054271786 42.986537191738, -85.748055271614 42.986716191823)))",70,600,26081000600,42.9927366,-85.7243614,14000US26081000600,8776088.90234375,14278.2558046922
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,7,0.75,,"MULTIPOLYGON (((-85.707928258742 42.986367193768, -85.707837258735 42.986519193336, -85.707803259405 42.98661519351, -85.707777258597 42.986753194086, -85.707718259385 42.987480193645, -85.707718259492 42.988134193491, -85.707738258733 42.988909194742, -85.70779125894 42.990590193879, -85.707819259162 42.991505194247, -85.707890260168 42.993167194443, -85.707913259776 42.995038194604, -85.707928260267 42.995528195543, -85.707964260044 42.996807195924, -85.70674425944 42.996775195747, -85.705522259448 42.996735195575, -85.704292259035 42.996681195211, -85.703107257872 42.996641196102, -85.698141257164 42.996427195702, -85.698154256697 42.997121195785, -85.698171257022 42.997463195821, -85.698149257122 42.998517196743, -85.69816225741 42.998989196948, -85.698164257801 42.999585196795, -85.69815725774 42.99991919662, -85.695106256376 42.999906197436, -85.693821256511 42.999857196805, -85.693647256598 42.999861197093, -85.693609256462 42.999849197594, -85.69357125526 42.999859197073, -85.69260625564 42.999836197074, -85.691977254878 42.999821196919, -85.691563255085 42.99981119721, -85.691186255738 42.999801197293, -85.688461254744 42.999705197265, -85.688425253987 42.998630196669, -85.688420254907 42.99844419675, -85.688394254292 42.997053196361, -85.688391254479 42.996951196011, -85.688353254507 42.995553196461, -85.688300254136 42.993822196511, -85.688255253474 42.992481195548, -85.688239253419 42.991583195497, -85.688225254473 42.990798195967, -85.689689254898 42.990850195426, -85.69067725402 42.990874195316, -85.690680254468 42.99075119528, -85.691893254749 42.990783194591, -85.693113254776 42.990837195478, -85.69303325424 42.989020195274, -85.692976254988 42.988115194892, -85.692979255373 42.987203194366, -85.693040255282 42.987202194405, -85.693026254762 42.986296194867, -85.693001254862 42.985395194158, -85.694228254983 42.985435194318, -85.695417254835 42.985462193951, -85.695481255853 42.985464193861, -85.696649255563 42.985498193788, -85.697816255736 42.985535194292, -85.697880256927 42.985537193763, -85.698497255954 42.985563194409, -85.700217257288 42.985628194475, -85.700686256846 42.985651194722, -85.701353257115 42.985672194725, -85.701622257444 42.985683194339, -85.704436257312 42.985795193661, -85.704708258198 42.985804193687, -85.707179259263 42.985915193749, -85.707617258772 42.985923194273, -85.707860259669 42.986109193123, -85.708034259379 42.986251193725, -85.707928258742 42.986367193768)))",66,700,26081000700,42.9919169,-85.698656,14000US26081000700,3750742.09375,8772.18482700745
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,8,0.7,,"MULTIPOLYGON (((-85.693113254776 42.990837195478, -85.691893254749 42.990783194591, -85.690680254468 42.99075119528, -85.69067725402 42.990874195316, -85.689689254898 42.990850195426, -85.688225254473 42.990798195967, -85.688239253419 42.991583195497, -85.688255253474 42.992481195548, -85.688300254136 42.993822196511, -85.688353254507 42.995553196461, -85.688391254479 42.996951196011, -85.688394254292 42.997053196361, -85.688420254907 42.99844419675, -85.688425253987 42.998630196669, -85.688461254744 42.999705197265, -85.687818253696 42.999760196805, -85.686590253024 42.999678196751, -85.68404525284 42.999537197421, -85.683309253588 42.999496197412, -85.682571252664 42.999453197091, -85.681916252681 42.999430197502, -85.680761251809 42.999395197999, -85.680729252396 42.999403196809, -85.680671251728 42.999392197392, -85.679695251409 42.999369196934, -85.678533252028 42.999341197667, -85.676422250616 42.999246197739, -85.675919251629 42.999227197465, -85.675522251138 42.999218197357, -85.675301249669 42.999215197342, -85.674107250195 42.999172197318, -85.67302824969 42.999151197513, -85.672762250808 42.999146198572, -85.673253249424 42.996857197673, -85.673525249358 42.995590197461, -85.673670249987 42.993293197043, -85.673701249482 42.992800197051, -85.673243248287 42.984737195914, -85.674026248848 42.984764195048, -85.67541324925 42.984815195627, -85.676419249214 42.984835194366, -85.676967249819 42.984855194927, -85.677195249987 42.984864194785, -85.677566249314 42.984875195081, -85.678192250344 42.984907195474, -85.678774250134 42.984927195591, -85.679337249441 42.984947195087, -85.679945250144 42.984968195316, -85.680013251077 42.984972194614, -85.680790250294 42.984995194532, -85.681314250554 42.985014194319, -85.681758250714 42.985030194543, -85.682479251418 42.985052194725, -85.682978251198 42.985076195199, -85.683179251553 42.985082195155, -85.684410251151 42.985123195161, -85.685622252396 42.985163194937, -85.686824252476 42.985206194373, -85.688064253261 42.98525219435, -85.68931625361 42.985287194276, -85.690540253685 42.985325194053, -85.691395253823 42.985346194355, -85.691780254122 42.985354195008, -85.693001254862 42.985395194158, -85.693026254762 42.986296194867, -85.693040255282 42.987202194405, -85.692979255373 42.987203194366, -85.692976254988 42.988115194892, -85.69303325424 42.989020195274, -85.693113254776 42.990837195478)))",65,800,26081000800,42.9910959,-85.6816331,14000US26081000800,4082849.90234375,8908.46365549166
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,9,1,,"MULTIPOLYGON (((-85.673670249987 42.993293197043, -85.673525249358 42.995590197461, -85.673253249424 42.996857197673, -85.672762250808 42.999146198572, -85.671924248938 42.999256198172, -85.670801249192 42.999264198168, -85.67071724842 42.999223198358, -85.670636249327 42.99919219774, -85.670352248441 42.999171198071, -85.669710248784 42.999175197446, -85.669004248137 42.999164198243, -85.668011248188 42.999158198044, -85.667338248851 42.999139198187, -85.666008247801 42.99912819833, -85.664634246615 42.999111197666, -85.663292246919 42.999097197748, -85.662126246198 42.99907819807, -85.660889246008 42.999083198434, -85.659712246152 42.999059198831, -85.658267245511 42.999057198092, -85.65656924484 42.999044199187, -85.657349245103 42.998052198619, -85.657966245451 42.997253198934, -85.658228245364 42.996906198327, -85.658813244981 42.996162198206, -85.659000245363 42.995913197873, -85.659350245586 42.995452197812, -85.660061245375 42.994555197671, -85.660692244907 42.993737197989, -85.661477245291 42.992731197392, -85.662184245309 42.991826197014, -85.662728246153 42.991123196694, -85.663009245683 42.990779197117, -85.663206246563 42.990511196104, -85.664046245822 42.98943019722, -85.664564245826 42.988772196914, -85.664670246172 42.98863819608, -85.664999247126 42.988224196512, -85.665647246222 42.987370195919, -85.665826245718 42.987142196137, -85.666369245652 42.986452196394, -85.666443247406 42.986346196006, -85.666565245869 42.986191196041, -85.666638246396 42.986079196188, -85.666732246587 42.985887196093, -85.666944246143 42.985471196374, -85.667186246567 42.98500519582, -85.667303245649 42.984781195498, -85.667358247152 42.984646195678, -85.667398247511 42.984546195698, -85.667471246559 42.984654195475, -85.667945247137 42.984679194899, -85.668514246235 42.984688195211, -85.669476247706 42.984689195301, -85.670719247168 42.984708195086, -85.67173124757 42.984702195407, -85.671819248551 42.984704195552, -85.673169248247 42.984735195798, -85.673243248287 42.984737195914, -85.673701249482 42.992800197051, -85.673670249987 42.993293197043)))",22,900,26081000900,42.9932334,-85.6685931,14000US26081000900,2766281.27734375,7187.3891254618
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Black,0.231,37027,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,10,0.64,,"MULTIPOLYGON (((-85.661477245291 42.992731197392, -85.660692244907 42.993737197989, -85.660061245375 42.994555197671, -85.659350245586 42.995452197812, -85.659000245363 42.995913197873, -85.658813244981 42.996162198206, -85.658228245364 42.996906198327, -85.657966245451 42.997253198934, -85.657349245103 42.998052198619, -85.65656924484 42.999044199187, -85.653385243362 42.99903719836, -85.652208242684 42.99904019852, -85.650999242528 42.99902119859, -85.650219242749 42.998982198916, -85.64980024307 42.998984198777, -85.648978243031 42.998982198864, -85.648624241865 42.998981198869, -85.647478242197 42.998982198699, -85.647302241923 42.998982199446, -85.646086241616 42.998979198768, -85.644853241617 42.998979199001, -85.643457240118 42.998979199066, -85.64140024049 42.998976199113, -85.640089239527 42.998974198775, -85.6399012401 42.998972200201, -85.639895239329 42.996526199564, -85.639895239307 42.996115199482, -85.639892239025 42.994724198335, -85.639888238732 42.994568198484, -85.639887239319 42.993998199346, -85.639888239137 42.99310619825, -85.639887238481 42.99224919813, -85.639882239931 42.991742198179, -85.639881239532 42.990825197642, -85.639871239108 42.989747197951, -85.639876239379 42.98868819783, -85.639874238347 42.988518197871, -85.639874238336 42.987702197048, -85.639870238034 42.986678197954, -85.639867237968 42.986289197655, -85.639878238898 42.984432196731, -85.640977238803 42.984440197703, -85.641512238445 42.984446196641, -85.642154238753 42.984445196656, -85.64315524017 42.984455196837, -85.64346923971 42.98445619723, -85.644787239445 42.984469196673, -85.646019240436 42.984474196542, -85.646428240791 42.984477197219, -85.647419240077 42.984485196544, -85.64807024101 42.984487196088, -85.648414240411 42.984490196677, -85.648993240937 42.984499197306, -85.649565241323 42.984500197295, -85.650574241348 42.984516197066, -85.651586241667 42.98453219666, -85.651796242349 42.984535196702, -85.652854242503 42.98453219641, -85.654642242692 42.9845221965, -85.655880243268 42.98452919648, -85.657124243559 42.984535196331, -85.657126242957 42.984984196622, -85.657128243677 42.985396196503, -85.657134244161 42.985945196506, -85.657142242897 42.987249196662, -85.657153244153 42.987929197139, -85.657157244082 42.988609197081, -85.657158244769 42.989305196388, -85.657160244041 42.989969197125, -85.657170244552 42.99078319687, -85.657178244925 42.991672197366, -85.657188244385 42.991712197616, -85.657211244005 42.991739197441, -85.657245243749 42.991763196889, -85.657294244228 42.991779197267, -85.657421244332 42.991788197453, -85.658415244257 42.991801196733, -85.65964424476 42.991806197315, -85.660627245439 42.991817196451, -85.660728245589 42.991819197194, -85.662184245309 42.991826197014, -85.661477245291 42.992731197392)))",67,1000,26081001000,42.9918681,-85.6491354,14000US26081001000,4518045.76953125,8905.35320423622
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,11.01,0.56,,"MULTIPOLYGON (((-85.6399012401 42.998972200201, -85.63853923872 42.998969199721, -85.637424239475 42.998972199736, -85.635820238265 42.998963200234, -85.635585238587 42.998959200027, -85.634697238241 42.998959200058, -85.632548238084 42.998968200083, -85.632074237714 42.998968200573, -85.631411237202 42.998967200626, -85.629989237289 42.998959199763, -85.627310236 42.998947200106, -85.627084235546 42.998946200525, -85.626944236103 42.998945199996, -85.625115235618 42.998948200572, -85.623882234914 42.998921200432, -85.621853234124 42.99891120113, -85.62019123409 42.99889320126, -85.620210233638 42.995315200061, -85.620215233746 42.995071200525, -85.620221233412 42.994814200064, -85.620223233616 42.994342199934, -85.620233232524 42.992709199812, -85.620234232803 42.992233199423, -85.620237232961 42.991192199613, -85.620255233254 42.989223198566, -85.620254232469 42.98806719908, -85.620242233176 42.985702198802, -85.620259232604 42.98441819842, -85.625165233391 42.984444198268, -85.625154233511 42.981757196916, -85.625148233643 42.980841197001, -85.625150233923 42.980278197217, -85.625166233295 42.979464196759, -85.625179232533 42.978555197766, -85.625179232348 42.978212196894, -85.625178234093 42.977513197081, -85.625173233098 42.977171196381, -85.625169233594 42.976590196788, -85.625584233795 42.976486196828, -85.626094233703 42.976310197251, -85.626434233373 42.976181196364, -85.626775233736 42.976030196338, -85.629708234467 42.974755196094, -85.629997234419 42.974630196345, -85.631188234116 42.974118195827, -85.631513234996 42.97399419512, -85.631839234929 42.973890196052, -85.63234623507 42.973744195994, -85.633035235144 42.973610195438, -85.633734236076 42.973522196385, -85.634316235717 42.973488195274, -85.634957235706 42.973500195845, -85.636050236217 42.973501195591, -85.637673236557 42.973522196073, -85.637712236462 42.973522195867, -85.639779237559 42.973549194967, -85.639793237017 42.974263195463, -85.639791237034 42.975439194997, -85.639799237096 42.976371195053, -85.639814238162 42.977636196401, -85.639811237306 42.977795195224, -85.639821237899 42.978471196637, -85.639823238557 42.979089196091, -85.639842238649 42.980851196321, -85.639850237741 42.981709196643, -85.639864238223 42.983082196882, -85.639866237721 42.983203197098, -85.639878238898 42.984432196731, -85.639867237968 42.986289197655, -85.639870238034 42.986678197954, -85.639874238336 42.987702197048, -85.639874238347 42.988518197871, -85.639876239379 42.98868819783, -85.639871239108 42.989747197951, -85.639881239532 42.990825197642, -85.639882239931 42.991742198179, -85.639887238481 42.99224919813, -85.639888239137 42.99310619825, -85.639887239319 42.993998199346, -85.639888238732 42.994568198484, -85.639892239025 42.994724198335, -85.639895239307 42.996115199482, -85.639895239329 42.996526199564, -85.6399012401 42.998972200201)))",73,1101,26081001101,42.9870456,-85.6306662,14000US26081001101,7340944.1796875,11749.4294649378
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,11.02,0.67,,"MULTIPOLYGON (((-85.625179232533 42.978555197766, -85.625166233295 42.979464196759, -85.625150233923 42.980278197217, -85.625148233643 42.980841197001, -85.625154233511 42.981757196916, -85.625165233391 42.984444198268, -85.620259232604 42.98441819842, -85.620242233176 42.985702198802, -85.620254232469 42.98806719908, -85.620255233254 42.989223198566, -85.620237232961 42.991192199613, -85.620234232803 42.992233199423, -85.620233232524 42.992709199812, -85.620223233616 42.994342199934, -85.620221233412 42.994814200064, -85.620215233746 42.995071200525, -85.620210233638 42.995315200061, -85.62019123409 42.99889320126, -85.618853233024 42.998885200396, -85.616863233401 42.998875201133, -85.615178231486 42.998864201178, -85.613651231639 42.998842200669, -85.613409232004 42.998840201075, -85.612476231266 42.99883720053, -85.611580231038 42.998829200914, -85.611420231573 42.998828201352, -85.610196230619 42.998818200524, -85.609924230684 42.998815201658, -85.608596230901 42.998818200775, -85.606369229552 42.99882320093, -85.60497522865 42.998827201906, -85.605014227952 42.995210200712, -85.605008228408 42.994217200339, -85.605037227954 42.992378200601, -85.605042228541 42.991616200079, -85.605042227957 42.991588199822, -85.605092227446 42.987276198983, -85.605118227602 42.984620199913, -85.605124227803 42.98437819897, -85.605157227367 42.980901198219, -85.605162227611 42.980597198414, -85.605177227429 42.979910198217, -85.60509622701 42.979291197976, -85.605044226972 42.979004197976, -85.604954227155 42.978734197866, -85.604744227081 42.978196197785, -85.60453322729 42.977823197626, -85.60448122685 42.977731198548, -85.603890226594 42.976976197768, -85.603678226408 42.976795198253, -85.604070227357 42.976834197718, -85.60438222711 42.976853197899, -85.604587226357 42.976861197177, -85.605339226854 42.976869197613, -85.6054332274 42.976870197878, -85.607621227769 42.976862197385, -85.610466228219 42.976862197606, -85.618399231055 42.976860196992, -85.623310232585 42.976854197339, -85.62374323287 42.976822196631, -85.62417023252 42.976779196771, -85.624575233092 42.976716197126, -85.625169233594 42.976590196788, -85.625173233098 42.977171196381, -85.625178234093 42.977513197081, -85.625179232348 42.978212196894, -85.625179232533 42.978555197766)))",71,1102,26081001102,42.9904401,-85.6124091,14000US26081001102,6301941.59765625,11425.7901380441
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,12,0.75,,"MULTIPOLYGON (((-85.657124243559 42.984535196331, -85.655880243268 42.98452919648, -85.654642242692 42.9845221965, -85.652854242503 42.98453219641, -85.651796242349 42.984535196702, -85.651586241667 42.98453219666, -85.650574241348 42.984516197066, -85.649565241323 42.984500197295, -85.648993240937 42.984499197306, -85.648414240411 42.984490196677, -85.64807024101 42.984487196088, -85.647419240077 42.984485196544, -85.646428240791 42.984477197219, -85.646019240436 42.984474196542, -85.644787239445 42.984469196673, -85.64346923971 42.98445619723, -85.64315524017 42.984455196837, -85.642154238753 42.984445196656, -85.641512238445 42.984446196641, -85.640977238803 42.984440197703, -85.639878238898 42.984432196731, -85.639866237721 42.983203197098, -85.639864238223 42.983082196882, -85.639850237741 42.981709196643, -85.639842238649 42.980851196321, -85.639823238557 42.979089196091, -85.639821237899 42.978471196637, -85.639811237306 42.977795195224, -85.639814238162 42.977636196401, -85.639799237096 42.976371195053, -85.639791237034 42.975439194997, -85.639793237017 42.974263195463, -85.639779237559 42.973549194967, -85.64133323708 42.973561195215, -85.64190823798 42.973565195242, -85.642973238169 42.973578195285, -85.64353123773 42.973585194503, -85.644262238509 42.973593194769, -85.644700237658 42.973596195476, -85.647131239225 42.973603194745, -85.648041239493 42.973621195633, -85.648606239911 42.973598195216, -85.64910324081 42.973555195321, -85.649638240393 42.973500195064, -85.649770240335 42.973488194648, -85.650193240667 42.973428194139, -85.650612240058 42.973360195024, -85.651156239619 42.973255194471, -85.651730240867 42.97311419523, -85.651833240593 42.973090194515, -85.653697241149 42.972650194257, -85.653926241476 42.972600194147, -85.654263241971 42.972514194169, -85.654350241762 42.972492194057, -85.656144242085 42.972039194261, -85.657010241574 42.971891194024, -85.657019242322 42.972313194634, -85.657033242815 42.973760194221, -85.657036242534 42.975935194544, -85.657034242372 42.97617319525, -85.657042243577 42.976974195435, -85.657056242779 42.977382194881, -85.657052243342 42.978256195418, -85.657051242479 42.979109194917, -85.657080242902 42.980009195631, -85.657084242379 42.980920195201, -85.657091243694 42.981623195739, -85.657098243722 42.981799195593, -85.657100243313 42.982663196182, -85.657116243351 42.983635195986, -85.657124243559 42.984535196331)))",72,1200,26081001200,42.9788327,-85.6486542,14000US26081001200,3293484.01171875,7456.05671289038
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,13,1,,"MULTIPOLYGON (((-85.667358247152 42.984646195678, -85.667303245649 42.984781195498, -85.667186246567 42.98500519582, -85.666944246143 42.985471196374, -85.666732246587 42.985887196093, -85.666638246396 42.986079196188, -85.666565245869 42.986191196041, -85.666443247406 42.986346196006, -85.666369245652 42.986452196394, -85.665826245718 42.987142196137, -85.665647246222 42.987370195919, -85.664999247126 42.988224196512, -85.664670246172 42.98863819608, -85.664564245826 42.988772196914, -85.664046245822 42.98943019722, -85.663206246563 42.990511196104, -85.663009245683 42.990779197117, -85.662728246153 42.991123196694, -85.662184245309 42.991826197014, -85.660728245589 42.991819197194, -85.660627245439 42.991817196451, -85.65964424476 42.991806197315, -85.658415244257 42.991801196733, -85.657421244332 42.991788197453, -85.657294244228 42.991779197267, -85.657245243749 42.991763196889, -85.657211244005 42.991739197441, -85.657188244385 42.991712197616, -85.657178244925 42.991672197366, -85.657170244552 42.99078319687, -85.657160244041 42.989969197125, -85.657158244769 42.989305196388, -85.657157244082 42.988609197081, -85.657153244153 42.987929197139, -85.657142242897 42.987249196662, -85.657134244161 42.985945196506, -85.657128243677 42.985396196503, -85.657126242957 42.984984196622, -85.657124243559 42.984535196331, -85.657116243351 42.983635195986, -85.657100243313 42.982663196182, -85.657098243722 42.981799195593, -85.657091243694 42.981623195739, -85.657084242379 42.980920195201, -85.657080242902 42.980009195631, -85.657051242479 42.979109194917, -85.657052243342 42.978256195418, -85.657056242779 42.977382194881, -85.657042243577 42.976974195435, -85.657034242372 42.97617319525, -85.657036242534 42.975935194544, -85.657033242815 42.973760194221, -85.657561242826 42.973831194427, -85.658323242516 42.974322194591, -85.659342243482 42.974977194135, -85.660168243207 42.975663194945, -85.660364243787 42.975843194665, -85.660674242991 42.976165194176, -85.660994243694 42.976540194722, -85.661708244252 42.977437195285, -85.66199924372 42.977835194849, -85.663220244638 42.979416194515, -85.663379244617 42.979528195116, -85.664151245515 42.980556195206, -85.664498245651 42.980987195171, -85.66489424605 42.981480195952, -85.665398246098 42.98230019527, -85.666559246957 42.983410195631, -85.667398247511 42.984546195698, -85.667358247152 42.984646195678)))",81,1300,26081001300,42.9839489,-85.6608932,14000US26081001300,2034756.421875,6586.31491792794
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Asian,0.023,3661,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,American Indian,0.009,1417,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Pacific/Hawaiian,0.001,113,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Other Race,0.097,15509,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Demographic - Households within 10 minute walk of park,Mixed Race,0.05,8063,,,,,,,,,
07/01/2019 12:00:00 AM,06/30/2020 12:00:00 AM,Census Tract,14,1,,"MULTIPOLYGON (((-85.674585248482 42.976709193593, -85.673243248287 42.984737195914, -85.673169248247 42.984735195798, -85.671819248551 42.984704195552, -85.67173124757 42.984702195407, -85.670719247168 42.984708195086, -85.669476247706 42.984689195301, -85.668514246235 42.984688195211, -85.667945247137 42.984679194899, -85.667471246559 42.984654195475, -85.667398247511 42.984546195698, -85.666559246957 42.983410195631, -85.665398246098 42.98230019527, -85.66489424605 42.981480195952, -85.664498245651 42.980987195171, -85.664151245515 42.980556195206, -85.663379244617 42.979528195116, -85.663220244638 42.979416194515, -85.66199924372 42.977835194849, -85.661708244252 42.977437195285, -85.660994243694 42.976540194722, -85.660674242991 42.976165194176, -85.660364243787 42.975843194665, -85.660168243207 42.975663194945, -85.659342243482 42.974977194135, -85.658323242516 42.974322194591, -85.657561242826 42.973831194427, -85.657033242815 42.973760194221, -85.657019242322 42.972313194634, -85.657010241574 42.971891194024, -85.657398242584 42.971843193952, -85.658224242628 42.971807194411, -85.659558243032 42.971800193582, -85.660504242929 42.97177119382, -85.660912243178 42.971766194164, -85.661149243126 42.971764194516, -85.661943242897 42.97175519402, -85.663139244023 42.971736193731, -85.664403244882 42.971715193073, -85.665114244392 42.971710193793, -85.665885244243 42.971705193514, -85.667256245797 42.971695193404, -85.667523245457 42.971707193515, -85.668380245114 42.971744193807, -85.668839246166 42.971789193369, -85.669091245811 42.971813193433, -85.669485246277 42.971837193644, -85.670042246599 42.971896193274, -85.670169245263 42.971912193534, -85.671723247303 42.972148193201, -85.672346247191 42.972248193742, -85.673769247971 42.972444193266, -85.674555247481 42.972548193593, -85.674822247625 42.972583193171, -85.674585248482 42.976709193593)))",78,1400,26081001400,42.9771882,-85.6676851,14000US26081001400,2622899.68359375,6840.36431780061
