,Year,Patient to Primary Care Physician Ratio,Patient to Dentist Ratio,Other Primary Care Providers,Geography,ID Geography,Slug Geography
878,2021,1685,1459,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
879,2021,1685,1459,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
880,2021,1685,1749,2811,"Allegan County, MI",05000US26005,allegan-county-mi
881,2021,1685,1749,1465,"Barry County, MI",05000US26015,barry-county-mi
882,2021,1685,1749,1505,"Ionia County, MI",05000US26067,ionia-county-mi
883,2021,1685,1749,491,"Kent County, MI",05000US26081,kent-county-mi
884,2021,1685,1749,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
885,2021,1685,1749,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
886,2021,1685,1749,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
887,2021,1685,1749,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
888,2021,1685,1717,2811,"Allegan County, MI",05000US26005,allegan-county-mi
889,2021,1685,1717,1465,"Barry County, MI",05000US26015,barry-county-mi
890,2021,1685,1717,1505,"Ionia County, MI",05000US26067,ionia-county-mi
891,2021,1685,1717,491,"Kent County, MI",05000US26081,kent-county-mi
892,2021,1685,1717,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
893,2021,1685,1717,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
894,2021,1685,1717,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
895,2021,1685,1717,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
896,2021,2573,2880,2811,"Allegan County, MI",05000US26005,allegan-county-mi
897,2021,2573,2880,1465,"Barry County, MI",05000US26015,barry-county-mi
898,2021,2573,2880,1505,"Ionia County, MI",05000US26067,ionia-county-mi
899,2021,2573,2880,491,"Kent County, MI",05000US26081,kent-county-mi
900,2021,2573,2880,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
901,2021,2573,2880,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
902,2021,2573,2880,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
903,2021,2573,2880,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
904,2021,2573,3621,2811,"Allegan County, MI",05000US26005,allegan-county-mi
905,2021,2573,3621,1465,"Barry County, MI",05000US26015,barry-county-mi
906,2021,2573,3621,1505,"Ionia County, MI",05000US26067,ionia-county-mi
907,2021,2573,3621,491,"Kent County, MI",05000US26081,kent-county-mi
908,2021,2573,3621,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
909,2021,2573,3621,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
910,2021,2573,3621,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
911,2021,2573,3621,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
912,2021,2573,2396,2811,"Allegan County, MI",05000US26005,allegan-county-mi
913,2021,2573,2396,1465,"Barry County, MI",05000US26015,barry-county-mi
914,2021,2573,2396,1505,"Ionia County, MI",05000US26067,ionia-county-mi
915,2021,2573,2396,491,"Kent County, MI",05000US26081,kent-county-mi
916,2021,2573,2396,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
917,2021,2573,2396,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
918,2021,2573,2396,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
919,2021,2573,2396,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
920,2021,2573,1341,2811,"Allegan County, MI",05000US26005,allegan-county-mi
921,2021,2573,1341,1465,"Barry County, MI",05000US26015,barry-county-mi
922,2021,2573,1341,1505,"Ionia County, MI",05000US26067,ionia-county-mi
923,2021,2573,1341,491,"Kent County, MI",05000US26081,kent-county-mi
924,2021,2573,1341,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
925,2021,2573,1341,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
926,2021,2573,1341,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
927,2021,2573,1341,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
928,2021,2573,2130,2811,"Allegan County, MI",05000US26005,allegan-county-mi
929,2021,2573,2130,1465,"Barry County, MI",05000US26015,barry-county-mi
930,2021,2573,2130,1505,"Ionia County, MI",05000US26067,ionia-county-mi
931,2021,2573,2130,491,"Kent County, MI",05000US26081,kent-county-mi
932,2021,2573,2130,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
933,2021,2573,2130,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
934,2021,2573,2130,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
935,2021,2573,2130,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
936,2021,2573,1459,2811,"Allegan County, MI",05000US26005,allegan-county-mi
937,2021,2573,1459,1465,"Barry County, MI",05000US26015,barry-county-mi
938,2021,2573,1459,1505,"Ionia County, MI",05000US26067,ionia-county-mi
939,2021,2573,1459,491,"Kent County, MI",05000US26081,kent-county-mi
940,2021,2573,1459,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
941,2021,2573,1459,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
942,2021,2573,1459,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
943,2021,2573,1459,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
944,2021,2573,1749,2811,"Allegan County, MI",05000US26005,allegan-county-mi
945,2021,2573,1749,1465,"Barry County, MI",05000US26015,barry-county-mi
946,2021,2573,1749,1505,"Ionia County, MI",05000US26067,ionia-county-mi
947,2021,2573,1749,491,"Kent County, MI",05000US26081,kent-county-mi
948,2021,2573,1749,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
949,2021,2573,1749,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
950,2021,2573,1749,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
951,2021,2573,1749,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
952,2021,2573,1717,2811,"Allegan County, MI",05000US26005,allegan-county-mi
953,2021,2573,1717,1465,"Barry County, MI",05000US26015,barry-county-mi
954,2021,2573,1717,1505,"Ionia County, MI",05000US26067,ionia-county-mi
955,2021,2573,1717,491,"Kent County, MI",05000US26081,kent-county-mi
956,2021,2573,1717,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
957,2021,2573,1717,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
958,2021,2573,1717,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
959,2021,2573,1717,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
960,2021,1482,2880,2811,"Allegan County, MI",05000US26005,allegan-county-mi
961,2021,1482,2880,1465,"Barry County, MI",05000US26015,barry-county-mi
962,2021,1482,2880,1505,"Ionia County, MI",05000US26067,ionia-county-mi
963,2021,1482,2880,491,"Kent County, MI",05000US26081,kent-county-mi
964,2021,1482,2880,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
965,2021,1482,2880,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
966,2021,1482,2880,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
967,2021,1482,2880,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
968,2021,1482,3621,2811,"Allegan County, MI",05000US26005,allegan-county-mi
969,2021,1482,3621,1465,"Barry County, MI",05000US26015,barry-county-mi
970,2021,1482,3621,1505,"Ionia County, MI",05000US26067,ionia-county-mi
971,2021,1482,3621,491,"Kent County, MI",05000US26081,kent-county-mi
972,2021,1482,3621,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
973,2021,1482,3621,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
974,2021,1482,3621,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
975,2021,1482,3621,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
976,2021,1482,2396,2811,"Allegan County, MI",05000US26005,allegan-county-mi
977,2021,1482,2396,1465,"Barry County, MI",05000US26015,barry-county-mi
978,2021,1482,2396,1505,"Ionia County, MI",05000US26067,ionia-county-mi
979,2021,1482,2396,491,"Kent County, MI",05000US26081,kent-county-mi
980,2021,1482,2396,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
981,2021,1482,2396,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
982,2021,1482,2396,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
983,2021,1482,2396,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
984,2021,1482,1341,2811,"Allegan County, MI",05000US26005,allegan-county-mi
985,2021,1482,1341,1465,"Barry County, MI",05000US26015,barry-county-mi
986,2021,1482,1341,1505,"Ionia County, MI",05000US26067,ionia-county-mi
987,2021,1482,1341,491,"Kent County, MI",05000US26081,kent-county-mi
988,2021,1482,1341,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
989,2021,1482,1341,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
990,2021,1482,1341,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
991,2021,1482,1341,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
992,2021,1482,2130,2811,"Allegan County, MI",05000US26005,allegan-county-mi
993,2021,1482,2130,1465,"Barry County, MI",05000US26015,barry-county-mi
994,2021,1482,2130,1505,"Ionia County, MI",05000US26067,ionia-county-mi
995,2021,1482,2130,491,"Kent County, MI",05000US26081,kent-county-mi
996,2021,1482,2130,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
997,2021,1482,2130,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
998,2021,1482,2130,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
999,2021,1482,2130,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
1000,2021,1482,1459,2811,"Allegan County, MI",05000US26005,allegan-county-mi
1001,2021,1482,1459,1465,"Barry County, MI",05000US26015,barry-county-mi
1002,2021,1482,1459,1505,"Ionia County, MI",05000US26067,ionia-county-mi
1003,2021,1482,1459,491,"Kent County, MI",05000US26081,kent-county-mi
1004,2021,1482,1459,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
1005,2021,1482,1459,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
1006,2021,1482,1459,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
1007,2021,1482,1459,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
1008,2021,1482,1749,2811,"Allegan County, MI",05000US26005,allegan-county-mi
1009,2021,1482,1749,1465,"Barry County, MI",05000US26015,barry-county-mi
1010,2021,1482,1749,1505,"Ionia County, MI",05000US26067,ionia-county-mi
1011,2021,1482,1749,491,"Kent County, MI",05000US26081,kent-county-mi
1012,2021,1482,1749,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
1013,2021,1482,1749,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
1014,2021,1482,1749,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
1015,2021,1482,1749,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
1016,2021,1482,1717,2811,"Allegan County, MI",05000US26005,allegan-county-mi
1017,2021,1482,1717,1465,"Barry County, MI",05000US26015,barry-county-mi
1018,2021,1482,1717,1505,"Ionia County, MI",05000US26067,ionia-county-mi
1019,2021,1482,1717,491,"Kent County, MI",05000US26081,kent-county-mi
1020,2021,1482,1717,926,"Montcalm County, MI",05000US26117,montcalm-county-mi
1021,2021,1482,1717,703,"Muskegon County, MI",05000US26121,muskegon-county-mi
1022,2021,1482,1717,1113,"Newaygo County, MI",05000US26123,newaygo-county-mi
1023,2021,1482,1717,1569,"Ottawa County, MI",05000US26139,ottawa-county-mi
1024,2020,4313,3259,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1025,2020,4313,3259,1422,"Barry County, MI",05000US26015,barry-county-mi
1026,2020,4313,3259,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1027,2020,4313,3259,533,"Kent County, MI",05000US26081,kent-county-mi
1028,2020,4313,3259,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1029,2020,4313,3259,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1030,2020,4313,3259,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1031,2020,4313,3259,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1032,2020,4313,3597,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1033,2020,4313,3597,1422,"Barry County, MI",05000US26015,barry-county-mi
1034,2020,4313,3597,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1035,2020,4313,3597,533,"Kent County, MI",05000US26081,kent-county-mi
1036,2020,4313,3597,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1037,2020,4313,3597,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1038,2020,4313,3597,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1039,2020,4313,3597,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1040,2020,4313,2378,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1041,2020,4313,2378,1422,"Barry County, MI",05000US26015,barry-county-mi
1042,2020,4313,2378,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1043,2020,4313,2378,533,"Kent County, MI",05000US26081,kent-county-mi
1044,2020,4313,2378,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1045,2020,4313,2378,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1046,2020,4313,2378,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1047,2020,4313,2378,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1048,2020,4313,1391,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1049,2020,4313,1391,1422,"Barry County, MI",05000US26015,barry-county-mi
1050,2020,4313,1391,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1051,2020,4313,1391,533,"Kent County, MI",05000US26081,kent-county-mi
1052,2020,4313,1391,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1053,2020,4313,1391,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1054,2020,4313,1391,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1055,2020,4313,1391,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1056,2020,4313,2132,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1057,2020,4313,2132,1422,"Barry County, MI",05000US26015,barry-county-mi
1058,2020,4313,2132,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1059,2020,4313,2132,533,"Kent County, MI",05000US26081,kent-county-mi
1060,2020,4313,2132,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1061,2020,4313,2132,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1062,2020,4313,2132,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1063,2020,4313,2132,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1064,2020,4313,1484,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1065,2020,4313,1484,1422,"Barry County, MI",05000US26015,barry-county-mi
1066,2020,4313,1484,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1067,2020,4313,1484,533,"Kent County, MI",05000US26081,kent-county-mi
1068,2020,4313,1484,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1069,2020,4313,1484,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1070,2020,4313,1484,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1071,2020,4313,1484,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1072,2020,4313,1746,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1073,2020,4313,1746,1422,"Barry County, MI",05000US26015,barry-county-mi
1074,2020,4313,1746,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1075,2020,4313,1746,533,"Kent County, MI",05000US26081,kent-county-mi
1076,2020,4313,1746,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1077,2020,4313,1746,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1078,2020,4313,1746,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1079,2020,4313,1746,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1080,2020,4313,1761,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1081,2020,4313,1761,1422,"Barry County, MI",05000US26015,barry-county-mi
1082,2020,4313,1761,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1083,2020,4313,1761,533,"Kent County, MI",05000US26081,kent-county-mi
1084,2020,4313,1761,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1085,2020,4313,1761,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1086,2020,4313,1761,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1087,2020,4313,1761,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1088,2020,3029,3259,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1089,2020,3029,3259,1422,"Barry County, MI",05000US26015,barry-county-mi
1090,2020,3029,3259,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1091,2020,3029,3259,533,"Kent County, MI",05000US26081,kent-county-mi
1092,2020,3029,3259,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1093,2020,3029,3259,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1094,2020,3029,3259,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1095,2020,3029,3259,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1096,2020,3029,3597,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1097,2020,3029,3597,1422,"Barry County, MI",05000US26015,barry-county-mi
1098,2020,3029,3597,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1099,2020,3029,3597,533,"Kent County, MI",05000US26081,kent-county-mi
1100,2020,3029,3597,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1101,2020,3029,3597,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1102,2020,3029,3597,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1103,2020,3029,3597,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1104,2020,3029,2378,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1105,2020,3029,2378,1422,"Barry County, MI",05000US26015,barry-county-mi
1106,2020,3029,2378,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1107,2020,3029,2378,533,"Kent County, MI",05000US26081,kent-county-mi
1108,2020,3029,2378,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1109,2020,3029,2378,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1110,2020,3029,2378,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1111,2020,3029,2378,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1112,2020,3029,1391,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1113,2020,3029,1391,1422,"Barry County, MI",05000US26015,barry-county-mi
1114,2020,3029,1391,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1115,2020,3029,1391,533,"Kent County, MI",05000US26081,kent-county-mi
1116,2020,3029,1391,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1117,2020,3029,1391,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1118,2020,3029,1391,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1119,2020,3029,1391,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1120,2020,3029,2132,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1121,2020,3029,2132,1422,"Barry County, MI",05000US26015,barry-county-mi
1122,2020,3029,2132,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1123,2020,3029,2132,533,"Kent County, MI",05000US26081,kent-county-mi
1124,2020,3029,2132,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1125,2020,3029,2132,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1126,2020,3029,2132,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1127,2020,3029,2132,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1128,2020,3029,1484,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1129,2020,3029,1484,1422,"Barry County, MI",05000US26015,barry-county-mi
1130,2020,3029,1484,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1131,2020,3029,1484,533,"Kent County, MI",05000US26081,kent-county-mi
1132,2020,3029,1484,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1133,2020,3029,1484,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1134,2020,3029,1484,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1135,2020,3029,1484,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1136,2020,3029,1746,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1137,2020,3029,1746,1422,"Barry County, MI",05000US26015,barry-county-mi
1138,2020,3029,1746,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1139,2020,3029,1746,533,"Kent County, MI",05000US26081,kent-county-mi
1140,2020,3029,1746,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1141,2020,3029,1746,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1142,2020,3029,1746,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1143,2020,3029,1746,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1144,2020,3029,1761,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1145,2020,3029,1761,1422,"Barry County, MI",05000US26015,barry-county-mi
1146,2020,3029,1761,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1147,2020,3029,1761,533,"Kent County, MI",05000US26081,kent-county-mi
1148,2020,3029,1761,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1149,2020,3029,1761,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1150,2020,3029,1761,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1151,2020,3029,1761,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1152,2020,3384,3259,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1153,2020,3384,3259,1422,"Barry County, MI",05000US26015,barry-county-mi
1154,2020,3384,3259,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1155,2020,3384,3259,533,"Kent County, MI",05000US26081,kent-county-mi
1156,2020,3384,3259,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1157,2020,3384,3259,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1158,2020,3384,3259,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1159,2020,3384,3259,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1160,2020,3384,3597,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1161,2020,3384,3597,1422,"Barry County, MI",05000US26015,barry-county-mi
1162,2020,3384,3597,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1163,2020,3384,3597,533,"Kent County, MI",05000US26081,kent-county-mi
1164,2020,3384,3597,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1165,2020,3384,3597,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1166,2020,3384,3597,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1167,2020,3384,3597,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1168,2020,3384,2378,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1169,2020,3384,2378,1422,"Barry County, MI",05000US26015,barry-county-mi
1170,2020,3384,2378,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1171,2020,3384,2378,533,"Kent County, MI",05000US26081,kent-county-mi
1172,2020,3384,2378,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1173,2020,3384,2378,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1174,2020,3384,2378,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1175,2020,3384,2378,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1176,2020,3384,1391,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1177,2020,3384,1391,1422,"Barry County, MI",05000US26015,barry-county-mi
1178,2020,3384,1391,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1179,2020,3384,1391,533,"Kent County, MI",05000US26081,kent-county-mi
1180,2020,3384,1391,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1181,2020,3384,1391,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1182,2020,3384,1391,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1183,2020,3384,1391,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1184,2020,3384,2132,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1185,2020,3384,2132,1422,"Barry County, MI",05000US26015,barry-county-mi
1186,2020,3384,2132,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1187,2020,3384,2132,533,"Kent County, MI",05000US26081,kent-county-mi
1188,2020,3384,2132,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1189,2020,3384,2132,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1190,2020,3384,2132,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1191,2020,3384,2132,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1192,2020,3384,1484,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1193,2020,3384,1484,1422,"Barry County, MI",05000US26015,barry-county-mi
1194,2020,3384,1484,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1195,2020,3384,1484,533,"Kent County, MI",05000US26081,kent-county-mi
1196,2020,3384,1484,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1197,2020,3384,1484,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1198,2020,3384,1484,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1199,2020,3384,1484,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1200,2020,3384,1746,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1201,2020,3384,1746,1422,"Barry County, MI",05000US26015,barry-county-mi
1202,2020,3384,1746,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1203,2020,3384,1746,533,"Kent County, MI",05000US26081,kent-county-mi
1204,2020,3384,1746,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1205,2020,3384,1746,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1206,2020,3384,1746,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1207,2020,3384,1746,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1208,2020,3384,1761,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1209,2020,3384,1761,1422,"Barry County, MI",05000US26015,barry-county-mi
1210,2020,3384,1761,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1211,2020,3384,1761,533,"Kent County, MI",05000US26081,kent-county-mi
1212,2020,3384,1761,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1213,2020,3384,1761,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1214,2020,3384,1761,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1215,2020,3384,1761,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1216,2020,1109,3259,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1217,2020,1109,3259,1422,"Barry County, MI",05000US26015,barry-county-mi
1218,2020,1109,3259,1646,"Ionia County, MI",05000US26067,ionia-county-mi
1219,2020,1109,3259,533,"Kent County, MI",05000US26081,kent-county-mi
1220,2020,1109,3259,1000,"Montcalm County, MI",05000US26117,montcalm-county-mi
1221,2020,1109,3259,765,"Muskegon County, MI",05000US26121,muskegon-county-mi
1222,2020,1109,3259,1137,"Newaygo County, MI",05000US26123,newaygo-county-mi
1223,2020,1109,3259,1816,"Ottawa County, MI",05000US26139,ottawa-county-mi
1224,2020,1109,3597,3008,"Allegan County, MI",05000US26005,allegan-county-mi
1225,2020,1109,3597,1422,"Barry County, MI",05000US26015,barry-county-mi
1226,2020,1109,3597,1646,"Ionia County, MI",05000US26067,ionia-county-mi
